mode,window_length,window_step,rseed,time,accuracy,f1
smartphoneatboth,600,300,61132739,0.0868229866028,0.87264957265,0.8648848164
smartphoneatboth,600,300,37701167,0.0857830047607,0.876923076923,0.875972529555
smartphoneatboth,600,300,78112324,0.086571931839,0.87094017094,0.862564598546
smartphoneatboth,600,300,25567961,0.0872509479523,0.866666666667,0.86457086419
smartphoneatboth,600,300,22644213,0.0869150161743,0.897435897436,0.891318242621
smartphoneatboth,600,300,74540349,0.0864617824554,0.881196581197,0.875229951519
smartphoneatboth,600,300,98054267,0.0865299701691,0.882051282051,0.878465044442
smartphoneatboth,600,300,71167868,0.0867948532104,0.847863247863,0.842631215158
smartphoneatboth,600,300,16252189,0.0864448547363,0.905982905983,0.901835014958
smartphoneatboth,600,300,1813579,0.0868401527405,0.908547008547,0.903992349848
smartphoneatboth,600,300,39363446,0.0860919952393,0.886324786325,0.883303986911
smartphoneatboth,600,300,855513,0.0864419937134,0.809401709402,0.811650208602
smartphoneatboth,600,300,74041245,0.0865280628204,0.864102564103,0.865058056998
smartphoneatboth,600,300,22950172,0.086138010025,0.894871794872,0.890052731769
smartphoneatboth,600,300,18426920,0.0873918533325,0.874358974359,0.871581969637
smartphoneatboth,600,300,34295891,0.0870010852814,0.895726495726,0.888625543
smartphoneatboth,600,300,86828940,0.086886882782,0.821367521368,0.819846913748
smartphoneatboth,600,300,62062274,0.0863168239594,0.877777777778,0.874485142184
smartphoneatwrist,650,325,93797449,0.082328081131,0.91936978684,0.916729721403
smartphoneatwrist,650,325,81918009,0.0785150527954,0.931417979611,0.928692269329
smartphoneatwrist,650,325,61132739,0.0790100097656,0.928637627433,0.926411824385
smartphoneatwrist,650,325,37701167,0.0798950195312,0.929564411492,0.927634017742
smartphoneatwrist,650,325,78112324,0.079656124115,0.927710843373,0.925919135046
smartphoneatwrist,650,325,25567961,0.0797009468079,0.916589434662,0.91405554483
smartphoneatwrist,650,325,22644213,0.0801219940186,0.933271547729,0.930793336019
smartphoneatwrist,650,325,74540349,0.079421043396,0.928637627433,0.9263029821
smartphoneatwrist,650,325,98054267,0.0805838108063,0.921223354958,0.9185227648
smartphoneatwrist,650,325,71167868,0.0795149803162,0.913809082484,0.911229452617
smartphoneatwrist,650,325,16252189,0.0830018520355,0.931417979611,0.929207361593
smartphoneatwrist,650,325,1813579,0.0800640583038,0.928637627433,0.926709264371
smartphoneatwrist,650,325,39363446,0.0803420543671,0.924003707136,0.92113519849
smartphoneatwrist,650,325,855513,0.0803668498993,0.925857275255,0.924086711399
smartphoneatwrist,650,325,74041245,0.0797610282898,0.929564411492,0.926751958372
smartphoneatwrist,650,325,22950172,0.0793440341949,0.923076923077,0.921175581214
smartphoneatwrist,650,325,18426920,0.0809772014618,0.922150139018,0.919497996054
smartphoneatwrist,650,325,34295891,0.0799210071564,0.930491195551,0.928324082316
smartphoneatwrist,650,325,86828940,0.0798399448395,0.930491195551,0.928271049048
smartphoneatwrist,650,325,62062274,0.0800349712372,0.925857275255,0.923587168117
smartphoneatpocket,650,325,93797449,0.0764269828796,0.706209453197,0.699957199444
smartphoneatpocket,650,325,81918009,0.0765860080719,0.700648748842,0.693219475058
smartphoneatpocket,650,325,61132739,0.0763878822327,0.693234476367,0.687433978216
smartphoneatpocket,650,325,37701167,0.0756051540375,0.70250231696,0.689341569016
smartphoneatpocket,650,325,78112324,0.0768630504608,0.700648748842,0.686425470312
smartphoneatpocket,650,325,25567961,0.0758130550385,0.674698795181,0.663547847275
smartphoneatpocket,650,325,22644213,0.0759160518646,0.722891566265,0.71812465166
smartphoneatpocket,650,325,74540349,0.0761439800262,0.683039851715,0.67131123207
smartphoneatpocket,650,325,98054267,0.0769760608673,0.698795180723,0.694273837086
smartphoneatpocket,650,325,71167868,0.0765430927277,0.677479147359,0.668203272654
smartphoneatpocket,650,325,16252189,0.076896905899,0.704355885079,0.69694088153
smartphoneatpocket,650,325,1813579,0.0763900279999,0.692307692308,0.684649177886
smartphoneatpocket,650,325,39363446,0.0764269828796,0.683039851715,0.675525935557
smartphoneatpocket,650,325,855513,0.0766499042511,0.685820203892,0.671404109433
smartphoneatpocket,650,325,74041245,0.0767707824707,0.691380908248,0.686570844031
smartphoneatpocket,650,325,22950172,0.121567964554,0.704355885079,0.6967631174
smartphoneatpocket,650,325,18426920,0.0747201442719,0.698795180723,0.693937178816
smartphoneatpocket,650,325,34295891,0.0765221118927,0.685820203892,0.678745520225
smartphoneatpocket,650,325,86828940,0.0759890079498,0.703429101019,0.69398382193
smartphoneatpocket,650,325,62062274,0.0764229297638,0.693234476367,0.683896328047
smartphoneatboth,650,325,93797449,0.0833950042725,0.904541241891,0.897199447742
smartphoneatboth,650,325,81918009,0.0822281837463,0.856348470806,0.856177727706
smartphoneatboth,650,325,61132739,0.0832409858704,0.901760889713,0.898436354317
smartphoneatboth,650,325,37701167,0.0824990272522,0.883225208526,0.878765813635
smartphoneatboth,650,325,78112324,0.0833070278168,0.87859128823,0.874557151994
smartphoneatboth,650,325,25567961,0.0826549530029,0.856348470806,0.852004765932
smartphoneatboth,650,325,22644213,0.0822410583496,0.882298424467,0.878584896975
smartphoneatboth,650,325,74540349,0.0837349891663,0.898980537535,0.894050830413
smartphoneatboth,650,325,98054267,0.0822370052338,0.873957367933,0.865358156581
smartphoneatboth,650,325,71167868,0.0827369689941,0.860982391103,0.860255719474
smartphoneatboth,650,325,16252189,0.082691192627,0.899907321594,0.892933796169
smartphoneatboth,650,325,1813579,0.0845789909363,0.887859128823,0.880938061063
smartphoneatboth,650,325,39363446,0.0838270187378,0.889712696942,0.88111799837
smartphoneatboth,650,325,855513,0.0829739570618,0.884151992586,0.880778578735
smartphoneatboth,650,325,74041245,0.0828378200531,0.868396663577,0.863128815232
smartphoneatboth,650,325,22950172,0.0829951763153,0.904541241891,0.897217502499
smartphoneatboth,650,325,18426920,0.083212852478,0.895273401297,0.889993980486
smartphoneatboth,650,325,34295891,0.0837869644165,0.883225208526,0.875805276115
smartphoneatboth,650,325,86828940,0.0836658477783,0.862835959222,0.858324542034
smartphoneatboth,650,325,62062274,0.0825049877167,0.89156626506,0.88468663241
smartphoneatwrist,700,350,93797449,0.0825290679932,0.929070929071,0.927293675374
smartphoneatwrist,700,350,81918009,0.0758969783783,0.926073926074,0.923691772942
smartphoneatwrist,700,350,61132739,0.0760340690613,0.928071928072,0.926141850523
smartphoneatwrist,700,350,37701167,0.0777728557587,0.921078921079,0.918873214428
smartphoneatwrist,700,350,78112324,0.0769798755646,0.924075924076,0.922893919249
smartphoneatwrist,700,350,25567961,0.0767748355865,0.926073926074,0.92411742708
smartphoneatwrist,700,350,22644213,0.076651096344,0.939060939061,0.937341188395
smartphoneatwrist,700,350,74540349,0.0761661529541,0.924075924076,0.921123641578
smartphoneatwrist,700,350,98054267,0.0764408111572,0.923076923077,0.92049803503
smartphoneatwrist,700,350,71167868,0.0772619247437,0.935064935065,0.93340497859
smartphoneatwrist,700,350,16252189,0.0761518478394,0.929070929071,0.926810886761
smartphoneatwrist,700,350,1813579,0.0766410827637,0.938061938062,0.93620603269
smartphoneatwrist,700,350,39363446,0.0766439437866,0.935064935065,0.932732863218
smartphoneatwrist,700,350,855513,0.0772070884705,0.92007992008,0.917866734181
smartphoneatwrist,700,350,74041245,0.0758399963379,0.925074925075,0.923172143901
smartphoneatwrist,700,350,22950172,0.0786550045013,0.936063936064,0.9346317303
smartphoneatwrist,700,350,18426920,0.076819896698,0.93006993007,0.928909674466
smartphoneatwrist,700,350,34295891,0.0775008201599,0.932067932068,0.93000836655
smartphoneatwrist,700,350,86828940,0.076071023941,0.93006993007,0.928923044648
smartphoneatwrist,700,350,62062274,0.0771849155426,0.922077922078,0.919832595791
smartphoneatpocket,700,350,93797449,0.0740480422974,0.695304695305,0.686762901599
smartphoneatpocket,700,350,81918009,0.0738220214844,0.709290709291,0.704798241643
smartphoneatpocket,700,350,61132739,0.0734660625458,0.681318681319,0.670565809584
smartphoneatpocket,700,350,37701167,0.0735070705414,0.707292707293,0.696531956434
smartphoneatpocket,700,350,78112324,0.0732090473175,0.674325674326,0.661043748264
smartphoneatpocket,700,350,25567961,0.0738890171051,0.687312687313,0.678446779529
smartphoneatpocket,700,350,22644213,0.073979139328,0.699300699301,0.690681100568
smartphoneatpocket,700,350,74540349,0.073312997818,0.702297702298,0.695218282701
smartphoneatpocket,700,350,98054267,0.0741381645203,0.7002997003,0.690032326929
smartphoneatpocket,700,350,71167868,0.0737538337708,0.701298701299,0.689747735195
smartphoneatpocket,700,350,16252189,0.0737128257751,0.692307692308,0.678910892479
smartphoneatpocket,700,350,1813579,0.0732438564301,0.706293706294,0.699955727585
smartphoneatpocket,700,350,39363446,0.0729060173035,0.7002997003,0.693898076644
smartphoneatpocket,700,350,855513,0.0742399692535,0.687312687313,0.676564544711
smartphoneatpocket,700,350,74041245,0.072517156601,0.693306693307,0.679360345316
smartphoneatpocket,700,350,22950172,0.0742099285126,0.688311688312,0.68151003161
smartphoneatpocket,700,350,18426920,0.0741958618164,0.684315684316,0.673623113837
smartphoneatpocket,700,350,34295891,0.0742280483246,0.703296703297,0.689530002565
smartphoneatpocket,700,350,86828940,0.0749740600586,0.688311688312,0.681267715714
smartphoneatpocket,700,350,62062274,0.0749280452728,0.701298701299,0.691746946523
smartphoneatboth,700,350,93797449,0.0793650150299,0.885114885115,0.883677561494
smartphoneatboth,700,350,81918009,0.0794250965118,0.891108891109,0.887984177678
smartphoneatboth,700,350,61132739,0.0782687664032,0.867132867133,0.86384141028
smartphoneatboth,700,350,37701167,0.0792601108551,0.887112887113,0.883710433809
smartphoneatboth,700,350,78112324,0.079558134079,0.873126873127,0.866788770963
smartphoneatboth,700,350,25567961,0.0798561573029,0.842157842158,0.838788011946
smartphoneatboth,700,350,22644213,0.0793349742889,0.89010989011,0.887620722064
smartphoneatboth,700,350,74540349,0.079243183136,0.841158841159,0.833390573871
smartphoneatboth,700,350,98054267,0.0795531272888,0.845154845155,0.841111440346
smartphoneatboth,700,350,71167868,0.0790009498596,0.824175824176,0.823444599679
smartphoneatboth,700,350,16252189,0.0788090229034,0.872127872128,0.872039409117
smartphoneatboth,700,350,1813579,0.0790920257568,0.886113886114,0.883995260894
smartphoneatboth,700,350,39363446,0.0789749622345,0.902097902098,0.895807711127
smartphoneatboth,700,350,855513,0.0789248943329,0.864135864136,0.858557363099
smartphoneatboth,700,350,74041245,0.0797970294952,0.868131868132,0.862446654789
smartphoneatboth,700,350,22950172,0.0791399478912,0.875124875125,0.870254184288
smartphoneatboth,700,350,18426920,0.0787131786346,0.871128871129,0.864971217665
smartphoneatboth,700,350,34295891,0.0796320438385,0.891108891109,0.885034236996
smartphoneatboth,700,350,86828940,0.0785109996796,0.809190809191,0.811453284311
smartphoneatboth,700,350,62062274,0.0794551372528,0.85014985015,0.852981136091
smartphoneatwrist,750,375,93797449,0.0792300701141,0.925213675214,0.92325272215
smartphoneatwrist,750,375,81918009,0.0723938941956,0.936965811966,0.934575234272
smartphoneatwrist,750,375,61132739,0.0735120773315,0.936965811966,0.93571267779
smartphoneatwrist,750,375,37701167,0.0727829933167,0.92735042735,0.925117084056
smartphoneatwrist,750,375,78112324,0.0741548538208,0.932692307692,0.930694040056
smartphoneatwrist,750,375,25567961,0.0732688903809,0.92094017094,0.918230062911
smartphoneatwrist,750,375,22644213,0.0741050243378,0.92094017094,0.91666154522
smartphoneatwrist,750,375,74540349,0.0737209320068,0.933760683761,0.931401527049
smartphoneatwrist,750,375,98054267,0.0738770961761,0.929487179487,0.926680819963
smartphoneatwrist,750,375,71167868,0.0731470584869,0.925213675214,0.923058629055
smartphoneatwrist,750,375,16252189,0.0741748809814,0.926282051282,0.923598689898
smartphoneatwrist,750,375,1813579,0.0739369392395,0.934829059829,0.932984695895
smartphoneatwrist,750,375,39363446,0.0736091136932,0.931623931624,0.928070158319
smartphoneatwrist,750,375,855513,0.0738739967346,0.91452991453,0.910962700466
smartphoneatwrist,750,375,74041245,0.0734899044037,0.935897435897,0.932809295515
smartphoneatwrist,750,375,22950172,0.0736348628998,0.917735042735,0.916083770391
smartphoneatwrist,750,375,18426920,0.0741651058197,0.933760683761,0.931856406529
smartphoneatwrist,750,375,34295891,0.0741097927094,0.932692307692,0.929832984669
smartphoneatwrist,750,375,86828940,0.0741310119629,0.936965811966,0.935510303672
smartphoneatwrist,750,375,62062274,0.0743181705475,0.922008547009,0.919788389985
smartphoneatpocket,750,375,93797449,0.0715420246124,0.681623931624,0.674668069401
smartphoneatpocket,750,375,81918009,0.0712959766388,0.70405982906,0.694843580984
smartphoneatpocket,750,375,61132739,0.0761518478394,0.700854700855,0.693543119082
smartphoneatpocket,750,375,37701167,0.0708820819855,0.706196581197,0.698182779141
smartphoneatpocket,750,375,78112324,0.0717709064484,0.715811965812,0.706539302303
smartphoneatpocket,750,375,25567961,0.0703809261322,0.693376068376,0.688612050162
smartphoneatpocket,750,375,22644213,0.0716879367828,0.702991452991,0.697313754766
smartphoneatpocket,750,375,74540349,0.071799993515,0.665598290598,0.655987492061
smartphoneatpocket,750,375,98054267,0.0721020698547,0.701923076923,0.691347208747
smartphoneatpocket,750,375,71167868,0.0715589523315,0.686965811966,0.676234875447
smartphoneatpocket,750,375,16252189,0.0714230537415,0.689102564103,0.681513529228
smartphoneatpocket,750,375,1813579,0.0707550048828,0.69764957265,0.690750776137
smartphoneatpocket,750,375,39363446,0.0714571475983,0.701923076923,0.690156406126
smartphoneatpocket,750,375,855513,0.0713419914246,0.708333333333,0.695251837923
smartphoneatpocket,750,375,74041245,0.0712661743164,0.682692307692,0.669911186225
smartphoneatpocket,750,375,22950172,0.0720138549805,0.705128205128,0.693325859848
smartphoneatpocket,750,375,18426920,0.0716547966003,0.69764957265,0.686916719756
smartphoneatpocket,750,375,34295891,0.0714569091797,0.695512820513,0.686415302899
smartphoneatpocket,750,375,86828940,0.0706629753113,0.69764957265,0.693386908454
smartphoneatpocket,750,375,62062274,0.072056055069,0.693376068376,0.682609235591
smartphoneatboth,750,375,93797449,0.077789068222,0.876068376068,0.873207492935
smartphoneatboth,750,375,81918009,0.0760478973389,0.882478632479,0.879729209816
smartphoneatboth,750,375,61132739,0.0760748386383,0.86858974359,0.865003117502
smartphoneatboth,750,375,37701167,0.0772309303284,0.895299145299,0.890777183514
smartphoneatboth,750,375,78112324,0.0768489837646,0.894230769231,0.889027513071
smartphoneatboth,750,375,25567961,0.0771958827972,0.878205128205,0.870944506233
smartphoneatboth,750,375,22644213,0.0764081478119,0.910256410256,0.900949767723
smartphoneatboth,750,375,74540349,0.0777218341827,0.883547008547,0.87942043249
smartphoneatboth,750,375,98054267,0.0769321918488,0.901709401709,0.897200910097
smartphoneatboth,750,375,71167868,0.0774099826813,0.880341880342,0.879396244947
smartphoneatboth,750,375,16252189,0.0764269828796,0.879273504274,0.873554819047
smartphoneatboth,750,375,1813579,0.076493024826,0.902777777778,0.894279418983
smartphoneatboth,750,375,39363446,0.0763959884644,0.886752136752,0.885941407565
smartphoneatboth,750,375,855513,0.0767030715942,0.886752136752,0.880430122678
smartphoneatboth,750,375,74041245,0.0763440132141,0.897435897436,0.891919392816
smartphoneatboth,750,375,22950172,0.0766248703003,0.92094017094,0.913959263205
smartphoneatboth,750,375,18426920,0.0768859386444,0.90811965812,0.904395660056
smartphoneatboth,750,375,34295891,0.0766050815582,0.887820512821,0.882308319724
smartphoneatboth,750,375,86828940,0.0766830444336,0.855769230769,0.8516388967
smartphoneatboth,750,375,62062274,0.0770637989044,0.883547008547,0.884738081653
smartphoneatwrist,800,400,93797449,0.0714509487152,0.933257918552,0.930681690137
smartphoneatwrist,800,400,81918009,0.0717821121216,0.919683257919,0.917232736359
smartphoneatwrist,800,400,61132739,0.071151971817,0.930995475113,0.928171321579
smartphoneatwrist,800,400,37701167,0.0724232196808,0.925339366516,0.922477095141
smartphoneatwrist,800,400,78112324,0.071918964386,0.924208144796,0.922066916075
smartphoneatwrist,800,400,25567961,0.0715110301971,0.935520361991,0.933021140521
smartphoneatwrist,800,400,22644213,0.0719511508942,0.934389140271,0.932417646291
smartphoneatwrist,800,400,74540349,0.0716621875763,0.93665158371,0.935168914501
smartphoneatwrist,800,400,98054267,0.0720198154449,0.940045248869,0.938167252851
smartphoneatwrist,800,400,71167868,0.0723187923431,0.942307692308,0.940722178864
smartphoneatwrist,800,400,16252189,0.0725500583649,0.918552036199,0.916854644311
smartphoneatwrist,800,400,1813579,0.072322845459,0.926470588235,0.924135111158
smartphoneatwrist,800,400,39363446,0.0721840858459,0.93778280543,0.935520457412
smartphoneatwrist,800,400,855513,0.0716459751129,0.946832579186,0.945073000304
smartphoneatwrist,800,400,74041245,0.0719919204712,0.918552036199,0.916294324214
smartphoneatwrist,800,400,22950172,0.0718810558319,0.928733031674,0.926745145777
smartphoneatwrist,800,400,18426920,0.0726518630981,0.928733031674,0.925574155022
smartphoneatwrist,800,400,34295891,0.0718240737915,0.927601809955,0.925183972234
smartphoneatwrist,800,400,86828940,0.0723690986633,0.927601809955,0.925423914807
smartphoneatwrist,800,400,62062274,0.0719470977783,0.934389140271,0.931696931985
smartphoneatpocket,800,400,93797449,0.0704338550568,0.664027149321,0.657488386725
smartphoneatpocket,800,400,81918009,0.0699269771576,0.701357466063,0.693972883996
smartphoneatpocket,800,400,61132739,0.0695600509644,0.7092760181,0.70291565182
smartphoneatpocket,800,400,37701167,0.0697810649872,0.702488687783,0.697361543301
smartphoneatpocket,800,400,78112324,0.0702691078186,0.694570135747,0.684351648701
smartphoneatpocket,800,400,25567961,0.0698089599609,0.70814479638,0.703973753368
smartphoneatpocket,800,400,22644213,0.0694971084595,0.701357466063,0.693891609948
smartphoneatpocket,800,400,74540349,0.0698680877686,0.685520361991,0.670626938524
smartphoneatpocket,800,400,98054267,0.0701370239258,0.68778280543,0.679698342866
smartphoneatpocket,800,400,71167868,0.0702850818634,0.695701357466,0.684699463506
smartphoneatpocket,800,400,16252189,0.0699310302734,0.705882352941,0.695742437883
smartphoneatpocket,800,400,1813579,0.0704929828644,0.696832579186,0.694128481505
smartphoneatpocket,800,400,39363446,0.0696330070496,0.699095022624,0.69179285743
smartphoneatpocket,800,400,855513,0.071573972702,0.696832579186,0.683596565985
smartphoneatpocket,800,400,74041245,0.069787979126,0.705882352941,0.694806053607
smartphoneatpocket,800,400,22950172,0.0705289840698,0.70814479638,0.70018578951
smartphoneatpocket,800,400,18426920,0.0699498653412,0.679864253394,0.668032984155
smartphoneatpocket,800,400,34295891,0.0695159435272,0.701357466063,0.693779274191
smartphoneatpocket,800,400,86828940,0.0701520442963,0.699095022624,0.687127596908
smartphoneatpocket,800,400,62062274,0.0703978538513,0.700226244344,0.690727391283
smartphoneatboth,800,400,93797449,0.0752909183502,0.889140271493,0.88081682186
smartphoneatboth,800,400,81918009,0.0743339061737,0.868778280543,0.866926752152
smartphoneatboth,800,400,61132739,0.0755910873413,0.878959276018,0.87414350971
smartphoneatboth,800,400,37701167,0.0736029148102,0.89592760181,0.891235012008
smartphoneatboth,800,400,78112324,0.124475955963,0.865384615385,0.860215448794
smartphoneatboth,800,400,25567961,0.0742800235748,0.885746606335,0.878901086107
smartphoneatboth,800,400,22644213,0.0745069980621,0.923076923077,0.920418264829
smartphoneatboth,800,400,74540349,0.0740032196045,0.883484162896,0.87908597799
smartphoneatboth,800,400,98054267,0.0741798877716,0.878959276018,0.874666449538
smartphoneatboth,800,400,71167868,0.0739800930023,0.878959276018,0.876863944163
smartphoneatboth,800,400,16252189,0.0749878883362,0.89592760181,0.891390591622
smartphoneatboth,800,400,1813579,0.0746450424194,0.912895927602,0.908740537852
smartphoneatboth,800,400,39363446,0.074236869812,0.906108597285,0.903503920739
smartphoneatboth,800,400,855513,0.074875831604,0.857466063348,0.851819857362
smartphoneatboth,800,400,74041245,0.0743057727814,0.898190045249,0.893133127022
smartphoneatboth,800,400,22950172,0.0741131305695,0.915158371041,0.909238050176
smartphoneatboth,800,400,18426920,0.0749719142914,0.882352941176,0.881667684764
smartphoneatboth,800,400,34295891,0.0743281841278,0.898190045249,0.893473616717
smartphoneatboth,800,400,86828940,0.0738670825958,0.873303167421,0.865947225156
smartphoneatboth,800,400,62062274,0.0736689567566,0.856334841629,0.853544987389
smartphoneatwrist,850,425,93797449,0.0748059749603,0.931623931624,0.928747736901
smartphoneatwrist,850,425,81918009,0.0680859088898,0.931623931624,0.929871866509
smartphoneatwrist,850,425,61132739,0.0687351226807,0.932844932845,0.929544898395
smartphoneatwrist,850,425,37701167,0.0688600540161,0.941391941392,0.939421583381
smartphoneatwrist,850,425,78112324,0.0701360702515,0.934065934066,0.931512417892
smartphoneatwrist,850,425,25567961,0.0689241886139,0.936507936508,0.93470176345
smartphoneatwrist,850,425,22644213,0.0694301128387,0.936507936508,0.933833042926
smartphoneatwrist,850,425,74540349,0.0695450305939,0.936507936508,0.934621940187
smartphoneatwrist,850,425,98054267,0.0690560340881,0.932844932845,0.931277727262
smartphoneatwrist,850,425,71167868,0.0701138973236,0.940170940171,0.937901563968
smartphoneatwrist,850,425,16252189,0.0689570903778,0.931623931624,0.93095101168
smartphoneatwrist,850,425,1813579,0.0691449642181,0.935286935287,0.933279802114
smartphoneatwrist,850,425,39363446,0.0687389373779,0.934065934066,0.932002577904
smartphoneatwrist,850,425,855513,0.0701131820679,0.942612942613,0.939928892941
smartphoneatwrist,850,425,74041245,0.0695638656616,0.927960927961,0.925744034858
smartphoneatwrist,850,425,22950172,0.069944858551,0.942612942613,0.940583891419
smartphoneatwrist,850,425,18426920,0.0708379745483,0.93894993895,0.936710346935
smartphoneatwrist,850,425,34295891,0.0692000389099,0.92673992674,0.924560222301
smartphoneatwrist,850,425,86828940,0.0695350170135,0.930402930403,0.928624318564
smartphoneatwrist,850,425,62062274,0.0690541267395,0.93894993895,0.937415263632
smartphoneatpocket,850,425,93797449,0.0682220458984,0.708180708181,0.700685118183
smartphoneatpocket,850,425,81918009,0.0692789554596,0.687423687424,0.677433787936
smartphoneatpocket,850,425,61132739,0.0688109397888,0.716727716728,0.700797368764
smartphoneatpocket,850,425,37701167,0.0684230327606,0.693528693529,0.684170901576
smartphoneatpocket,850,425,78112324,0.0678279399872,0.692307692308,0.684495652802
smartphoneatpocket,850,425,25567961,0.0672030448914,0.709401709402,0.703842337982
smartphoneatpocket,850,425,22644213,0.0672438144684,0.708180708181,0.699916857393
smartphoneatpocket,850,425,74540349,0.067969083786,0.702075702076,0.690632562452
smartphoneatpocket,850,425,98054267,0.067361831665,0.686202686203,0.6763424408
smartphoneatpocket,850,425,71167868,0.0690529346466,0.699633699634,0.68931093736
smartphoneatpocket,850,425,16252189,0.0691440105438,0.693528693529,0.688637419519
smartphoneatpocket,850,425,1813579,0.0678520202637,0.688644688645,0.677603309364
smartphoneatpocket,850,425,39363446,0.067211151123,0.678876678877,0.668235582779
smartphoneatpocket,850,425,855513,0.0678589344025,0.713064713065,0.703444711395
smartphoneatpocket,850,425,74041245,0.0676519870758,0.695970695971,0.685815339259
smartphoneatpocket,850,425,22950172,0.0683040618896,0.711843711844,0.707216829426
smartphoneatpocket,850,425,18426920,0.0695188045502,0.666666666667,0.657277692352
smartphoneatpocket,850,425,34295891,0.0682480335236,0.698412698413,0.689557281463
smartphoneatpocket,850,425,86828940,0.067538022995,0.692307692308,0.683969835344
smartphoneatpocket,850,425,62062274,0.067852973938,0.695970695971,0.686967920216
smartphoneatboth,850,425,93797449,0.0719358921051,0.904761904762,0.895463893547
smartphoneatboth,850,425,81918009,0.0769810676575,0.870573870574,0.869684274612
smartphoneatboth,850,425,61132739,0.0750589370728,0.892551892552,0.886389866321
smartphoneatboth,850,425,37701167,0.071830034256,0.907203907204,0.901271263804
smartphoneatboth,850,425,78112324,0.0723559856415,0.894993894994,0.88884948747
smartphoneatboth,850,425,25567961,0.0733180046082,0.90231990232,0.89737259748
smartphoneatboth,850,425,22644213,0.0738589763641,0.891330891331,0.885560873516
smartphoneatboth,850,425,74540349,0.0740189552307,0.892551892552,0.886109610285
smartphoneatboth,850,425,98054267,0.0723690986633,0.898656898657,0.893935103947
smartphoneatboth,850,425,71167868,0.0722410678864,0.898656898657,0.88986972406
smartphoneatboth,850,425,16252189,0.0741159915924,0.888888888889,0.883545600663
smartphoneatboth,850,425,1813579,0.0729019641876,0.905982905983,0.899409535056
smartphoneatboth,850,425,39363446,0.0724790096283,0.859584859585,0.856327564007
smartphoneatboth,850,425,855513,0.0723509788513,0.904761904762,0.900960825711
smartphoneatboth,850,425,74041245,0.0730969905853,0.862026862027,0.860499649136
smartphoneatboth,850,425,22950172,0.0737090110779,0.913308913309,0.905502682867
smartphoneatboth,850,425,18426920,0.0718388557434,0.899877899878,0.899295007251
smartphoneatboth,850,425,34295891,0.0724928379059,0.89010989011,0.884022183952
smartphoneatboth,850,425,86828940,0.0724577903748,0.882783882784,0.878239228585
smartphoneatboth,850,425,62062274,0.0736927986145,0.90231990232,0.896506938142
smartphoneatwrist,900,450,93797449,0.0771100521088,0.921794871795,0.919661634514
smartphoneatwrist,900,450,81918009,0.0674719810486,0.934615384615,0.931894727327
smartphoneatwrist,900,450,61132739,0.0683069229126,0.938461538462,0.936147641483
smartphoneatwrist,900,450,37701167,0.0681641101837,0.929487179487,0.928601675189
smartphoneatwrist,900,450,78112324,0.0693731307983,0.923076923077,0.921678988125
smartphoneatwrist,900,450,25567961,0.0684661865234,0.933333333333,0.931573429908
smartphoneatwrist,900,450,22644213,0.0700869560242,0.939743589744,0.937701653705
smartphoneatwrist,900,450,74540349,0.0676109790802,0.929487179487,0.925844067743
smartphoneatwrist,900,450,98054267,0.0699870586395,0.928205128205,0.925621167424
smartphoneatwrist,900,450,71167868,0.0687880516052,0.930769230769,0.927786261581
smartphoneatwrist,900,450,16252189,0.068480014801,0.941025641026,0.938928978572
smartphoneatwrist,900,450,1813579,0.0693781375885,0.924358974359,0.921832607607
smartphoneatwrist,900,450,39363446,0.0682129859924,0.946153846154,0.944251517167
smartphoneatwrist,900,450,855513,0.068962097168,0.94358974359,0.939647558171
smartphoneatwrist,900,450,74041245,0.0695822238922,0.929487179487,0.925785060427
smartphoneatwrist,900,450,22950172,0.0699219703674,0.95,0.948147636324
smartphoneatwrist,900,450,18426920,0.0696258544922,0.929487179487,0.927289641318
smartphoneatwrist,900,450,34295891,0.0701248645782,0.923076923077,0.921148832763
smartphoneatwrist,900,450,86828940,0.068708896637,0.933333333333,0.93053589669
smartphoneatwrist,900,450,62062274,0.070965051651,0.930769230769,0.928370764956
smartphoneatpocket,900,450,93797449,0.0685110092163,0.705128205128,0.696522090448
smartphoneatpocket,900,450,81918009,0.0682621002197,0.696153846154,0.682589858071
smartphoneatpocket,900,450,61132739,0.0689890384674,0.7,0.686825755783
smartphoneatpocket,900,450,37701167,0.0676991939545,0.697435897436,0.68612562802
smartphoneatpocket,900,450,78112324,0.0684278011322,0.714102564103,0.708220656856
smartphoneatpocket,900,450,25567961,0.0673608779907,0.703846153846,0.692698107783
smartphoneatpocket,900,450,22644213,0.0671589374542,0.719230769231,0.705807658348
smartphoneatpocket,900,450,74540349,0.0679678916931,0.69358974359,0.684020327427
smartphoneatpocket,900,450,98054267,0.0691850185394,0.697435897436,0.690664684689
smartphoneatpocket,900,450,71167868,0.0687379837036,0.692307692308,0.677641929025
smartphoneatpocket,900,450,16252189,0.0682392120361,0.665384615385,0.655229914033
smartphoneatpocket,900,450,1813579,0.0665259361267,0.688461538462,0.682714559977
smartphoneatpocket,900,450,39363446,0.0679249763489,0.680769230769,0.667956129565
smartphoneatpocket,900,450,855513,0.067312002182,0.708974358974,0.695657040831
smartphoneatpocket,900,450,74041245,0.0671110153198,0.683333333333,0.673555977089
smartphoneatpocket,900,450,22950172,0.0687479972839,0.708974358974,0.697495656096
