mode,normalized,classifier,rseed,time,accuracy,f1
smartphoneatboth,True,ExtraTreesClassifier,98054267,0.0510687828064,0.92735042735,0.924241070583
smartphoneatboth,True,ExtraTreesClassifier,71167868,0.0512099266052,0.948717948718,0.947334146263
smartphoneatboth,True,ExtraTreesClassifier,16252189,0.0511980056763,0.91452991453,0.907100167243
smartphoneatboth,True,ExtraTreesClassifier,1813579,0.0519080162048,0.944444444444,0.942455130236
smartphoneatboth,True,ExtraTreesClassifier,39363446,0.050931930542,0.91452991453,0.903593743401
smartphoneatboth,True,ExtraTreesClassifier,855513,0.0512270927429,0.931623931624,0.926968873123
smartphoneatboth,True,ExtraTreesClassifier,74041245,0.0512528419495,0.923076923077,0.91916468363
smartphoneatboth,True,ExtraTreesClassifier,22950172,0.0516149997711,0.901709401709,0.899089208764
smartphoneatboth,True,ExtraTreesClassifier,18426920,0.0510771274567,0.944444444444,0.942467838985
smartphoneatboth,True,ExtraTreesClassifier,34295891,0.0515689849854,0.931623931624,0.92928857563
smartphoneatboth,True,ExtraTreesClassifier,86828940,0.050665140152,0.92735042735,0.921667073489
smartphoneatboth,True,ExtraTreesClassifier,62062274,0.0512540340424,0.92735042735,0.925067323722
smartphoneatboth,True,GaussianNB,93797449,0.00286102294922,0.752136752137,0.742235476628
smartphoneatboth,True,GaussianNB,81918009,0.00276899337769,0.752136752137,0.742235476628
smartphoneatboth,True,GaussianNB,61132739,0.00281596183777,0.752136752137,0.742235476628
smartphoneatboth,True,GaussianNB,37701167,0.00269103050232,0.752136752137,0.742235476628
smartphoneatboth,True,GaussianNB,78112324,0.0026638507843,0.752136752137,0.742235476628
smartphoneatboth,True,GaussianNB,25567961,0.00265693664551,0.752136752137,0.742235476628
smartphoneatboth,True,GaussianNB,22644213,0.0026490688324,0.752136752137,0.742235476628
smartphoneatboth,True,GaussianNB,74540349,0.002690076828,0.752136752137,0.742235476628
smartphoneatboth,True,GaussianNB,98054267,0.00277018547058,0.752136752137,0.742235476628
smartphoneatboth,True,GaussianNB,71167868,0.00276017189026,0.752136752137,0.742235476628
smartphoneatboth,True,GaussianNB,16252189,0.00266718864441,0.752136752137,0.742235476628
smartphoneatboth,True,GaussianNB,1813579,0.00280690193176,0.752136752137,0.742235476628
smartphoneatboth,True,GaussianNB,39363446,0.00278306007385,0.752136752137,0.742235476628
smartphoneatboth,True,GaussianNB,855513,0.00269293785095,0.752136752137,0.742235476628
smartphoneatboth,True,GaussianNB,74041245,0.00265097618103,0.752136752137,0.742235476628
smartphoneatboth,True,GaussianNB,22950172,0.00265288352966,0.752136752137,0.742235476628
smartphoneatboth,True,GaussianNB,18426920,0.00270891189575,0.752136752137,0.742235476628
smartphoneatboth,True,GaussianNB,34295891,0.00265192985535,0.752136752137,0.742235476628
smartphoneatboth,True,GaussianNB,86828940,0.00264501571655,0.752136752137,0.742235476628
smartphoneatboth,True,GaussianNB,62062274,0.0026388168335,0.752136752137,0.742235476628
smartphoneatboth,True,KNeighborsClassifier,93797449,0.0375308990479,0.871794871795,0.860172760298
smartphoneatboth,True,KNeighborsClassifier,81918009,0.0373659133911,0.871794871795,0.860172760298
smartphoneatboth,True,KNeighborsClassifier,61132739,0.0373170375824,0.871794871795,0.860172760298
smartphoneatboth,True,KNeighborsClassifier,37701167,0.0372469425201,0.871794871795,0.860172760298
smartphoneatboth,True,KNeighborsClassifier,78112324,0.0378730297089,0.871794871795,0.860172760298
smartphoneatboth,True,KNeighborsClassifier,25567961,0.0373740196228,0.871794871795,0.860172760298
smartphoneatboth,True,KNeighborsClassifier,22644213,0.0372881889343,0.871794871795,0.860172760298
smartphoneatboth,True,KNeighborsClassifier,74540349,0.0372431278229,0.871794871795,0.860172760298
smartphoneatboth,True,KNeighborsClassifier,98054267,0.0375680923462,0.871794871795,0.860172760298
smartphoneatboth,True,KNeighborsClassifier,71167868,0.0369808673859,0.871794871795,0.860172760298
smartphoneatboth,True,KNeighborsClassifier,16252189,0.0373051166534,0.871794871795,0.860172760298
smartphoneatboth,True,KNeighborsClassifier,1813579,0.0374391078949,0.871794871795,0.860172760298
smartphoneatboth,True,KNeighborsClassifier,39363446,0.0374519824982,0.871794871795,0.860172760298
smartphoneatboth,True,KNeighborsClassifier,855513,0.0374910831451,0.871794871795,0.860172760298
smartphoneatboth,True,KNeighborsClassifier,74041245,0.0375361442566,0.871794871795,0.860172760298
smartphoneatboth,True,KNeighborsClassifier,22950172,0.0372271537781,0.871794871795,0.860172760298
smartphoneatboth,True,KNeighborsClassifier,18426920,0.0372879505157,0.871794871795,0.860172760298
smartphoneatboth,True,KNeighborsClassifier,34295891,0.0372431278229,0.871794871795,0.860172760298
smartphoneatboth,True,KNeighborsClassifier,86828940,0.0374200344086,0.871794871795,0.860172760298
smartphoneatboth,True,KNeighborsClassifier,62062274,0.0369439125061,0.871794871795,0.860172760298
smartphoneatboth,True,MLPClassifier,93797449,0.59778380394,0.884615384615,0.874823461292
smartphoneatboth,True,MLPClassifier,81918009,0.616638898849,0.867521367521,0.856808801657
smartphoneatboth,True,MLPClassifier,61132739,0.750414133072,0.850427350427,0.842225542577
smartphoneatboth,True,MLPClassifier,37701167,0.723618030548,0.893162393162,0.885573695073
smartphoneatboth,True,MLPClassifier,78112324,0.709391117096,0.888888888889,0.882027080453
smartphoneatboth,True,MLPClassifier,25567961,0.745780944824,0.92735042735,0.922181931681
smartphoneatboth,True,MLPClassifier,22644213,0.581017017365,0.854700854701,0.850733963425
smartphoneatboth,True,MLPClassifier,74540349,1.0495159626,0.901709401709,0.895817550214
smartphoneatboth,True,MLPClassifier,98054267,1.05214500427,0.884615384615,0.876622367863
smartphoneatboth,True,MLPClassifier,71167868,0.767987966537,0.863247863248,0.857261486692
smartphoneatboth,True,MLPClassifier,16252189,0.932337999344,0.893162393162,0.887846589508
smartphoneatboth,True,MLPClassifier,1813579,1.00083303452,0.92735042735,0.921330923718
smartphoneatboth,True,MLPClassifier,39363446,1.1346321106,0.888888888889,0.884143078379
smartphoneatboth,True,MLPClassifier,855513,0.929780960083,0.863247863248,0.85412147444
smartphoneatboth,True,MLPClassifier,74041245,0.966408014297,0.918803418803,0.917622759728
smartphoneatboth,True,MLPClassifier,22950172,0.84023308754,0.888888888889,0.881642672812
smartphoneatboth,True,MLPClassifier,18426920,0.806329965591,0.901709401709,0.892012036445
smartphoneatboth,True,MLPClassifier,34295891,0.845548868179,0.863247863248,0.858359320085
smartphoneatboth,True,MLPClassifier,86828940,1.19177913666,0.863247863248,0.856931214305
smartphoneatboth,True,MLPClassifier,62062274,1.25068688393,0.880341880342,0.873749338908
smartphoneatwrist,False,LogisticRegression,93797449,0.410739898682,0.786324786325,0.77429128507
smartphoneatwrist,False,LogisticRegression,81918009,0.380522012711,0.786324786325,0.77429128507
smartphoneatwrist,False,LogisticRegression,61132739,0.515499830246,0.786324786325,0.77429128507
smartphoneatwrist,False,LogisticRegression,37701167,0.402261972427,0.786324786325,0.77429128507
smartphoneatwrist,False,LogisticRegression,78112324,0.373203992844,0.786324786325,0.77429128507
smartphoneatwrist,False,LogisticRegression,25567961,0.373680830002,0.786324786325,0.77429128507
smartphoneatwrist,False,LogisticRegression,22644213,0.373047113419,0.786324786325,0.77429128507
smartphoneatwrist,False,LogisticRegression,74540349,0.376003980637,0.786324786325,0.77429128507
smartphoneatwrist,False,LogisticRegression,98054267,0.374160051346,0.786324786325,0.77429128507
smartphoneatwrist,False,LogisticRegression,71167868,0.373100996017,0.786324786325,0.77429128507
smartphoneatwrist,False,LogisticRegression,16252189,0.372797012329,0.786324786325,0.77429128507
smartphoneatwrist,False,LogisticRegression,1813579,0.37246799469,0.786324786325,0.77429128507
smartphoneatwrist,False,LogisticRegression,39363446,0.371654033661,0.786324786325,0.77429128507
smartphoneatwrist,False,LogisticRegression,855513,0.371036052704,0.786324786325,0.77429128507
smartphoneatwrist,False,LogisticRegression,74041245,0.370557785034,0.786324786325,0.77429128507
smartphoneatwrist,False,LogisticRegression,22950172,0.370434999466,0.786324786325,0.77429128507
smartphoneatwrist,False,LogisticRegression,18426920,0.369957208633,0.786324786325,0.77429128507
smartphoneatwrist,False,LogisticRegression,34295891,0.369132995605,0.786324786325,0.77429128507
smartphoneatwrist,False,LogisticRegression,86828940,0.369794130325,0.786324786325,0.77429128507
smartphoneatwrist,False,LogisticRegression,62062274,0.369513034821,0.786324786325,0.77429128507
smartphoneatwrist,False,RandomForestClassifier,93797449,0.0765159130096,0.940170940171,0.93802254314
smartphoneatwrist,False,RandomForestClassifier,81918009,0.0767829418182,0.92735042735,0.924630607193
smartphoneatwrist,False,RandomForestClassifier,61132739,0.0756812095642,0.92735042735,0.924576138124
smartphoneatwrist,False,RandomForestClassifier,37701167,0.0772438049316,0.935897435897,0.933903576116
smartphoneatwrist,False,RandomForestClassifier,78112324,0.0776391029358,0.935897435897,0.933499198869
smartphoneatwrist,False,RandomForestClassifier,25567961,0.0771870613098,0.92735042735,0.927504568539
smartphoneatwrist,False,RandomForestClassifier,22644213,0.0771729946136,0.931623931624,0.930881955882
smartphoneatwrist,False,RandomForestClassifier,74540349,0.0769209861755,0.948717948718,0.947605503902
smartphoneatwrist,False,RandomForestClassifier,98054267,0.0762460231781,0.931623931624,0.929163302428
smartphoneatwrist,False,RandomForestClassifier,71167868,0.0759909152985,0.931623931624,0.929576903607
smartphoneatwrist,False,RandomForestClassifier,16252189,0.0762751102448,0.940170940171,0.937614005371
smartphoneatwrist,False,RandomForestClassifier,1813579,0.0781881809235,0.952991452991,0.951671882867
smartphoneatwrist,False,RandomForestClassifier,39363446,0.075914144516,0.92735042735,0.92374043414
smartphoneatwrist,False,RandomForestClassifier,855513,0.0777008533478,0.901709401709,0.899913674796
smartphoneatwrist,False,RandomForestClassifier,74041245,0.0760369300842,0.944444444444,0.942656634863
smartphoneatwrist,False,RandomForestClassifier,22950172,0.0760970115662,0.918803418803,0.91572013513
smartphoneatwrist,False,RandomForestClassifier,18426920,0.0769710540771,0.948717948718,0.947274357316
smartphoneatwrist,False,RandomForestClassifier,34295891,0.0786340236664,0.92735042735,0.927409276423
smartphoneatwrist,False,RandomForestClassifier,86828940,0.0760409832001,0.931623931624,0.929474200816
smartphoneatwrist,False,RandomForestClassifier,62062274,0.075945854187,0.918803418803,0.913157684312
smartphoneatwrist,False,ExtraTreesClassifier,93797449,0.0501270294189,0.952991452991,0.951131148089
smartphoneatwrist,False,ExtraTreesClassifier,81918009,0.0497331619263,0.92735042735,0.925035294352
smartphoneatwrist,False,ExtraTreesClassifier,61132739,0.0505321025848,0.948717948718,0.945953288059
smartphoneatwrist,False,ExtraTreesClassifier,37701167,0.0498020648956,0.948717948718,0.946883910584
smartphoneatwrist,False,ExtraTreesClassifier,78112324,0.0500400066376,0.970085470085,0.968504260812
smartphoneatwrist,False,ExtraTreesClassifier,25567961,0.0502209663391,0.974358974359,0.973935384793
smartphoneatwrist,False,ExtraTreesClassifier,22644213,0.0502281188965,0.940170940171,0.937743551467
smartphoneatwrist,False,ExtraTreesClassifier,74540349,0.050332069397,0.931623931624,0.92951818079
smartphoneatwrist,False,ExtraTreesClassifier,98054267,0.0511081218719,0.952991452991,0.950791710205
smartphoneatwrist,False,ExtraTreesClassifier,71167868,0.0504908561707,0.940170940171,0.937866851602
smartphoneatwrist,False,ExtraTreesClassifier,16252189,0.0510149002075,0.944444444444,0.942754951308
smartphoneatwrist,False,ExtraTreesClassifier,1813579,0.0506269931793,0.952991452991,0.951661175214
smartphoneatwrist,False,ExtraTreesClassifier,39363446,0.0504641532898,0.961538461538,0.960744192467
smartphoneatwrist,False,ExtraTreesClassifier,855513,0.0508899688721,0.944444444444,0.941029893278
smartphoneatwrist,False,ExtraTreesClassifier,74041245,0.0509450435638,0.957264957265,0.956547220536
smartphoneatwrist,False,ExtraTreesClassifier,22950172,0.0503029823303,0.957264957265,0.956446530917
smartphoneatwrist,False,ExtraTreesClassifier,18426920,0.0507030487061,0.944444444444,0.942556646427
smartphoneatwrist,False,ExtraTreesClassifier,34295891,0.0507581233978,0.940170940171,0.937745286587
smartphoneatwrist,False,ExtraTreesClassifier,86828940,0.0507590770721,0.931623931624,0.928799683787
smartphoneatwrist,False,ExtraTreesClassifier,62062274,0.0505640506744,0.952991452991,0.950499397204
smartphoneatwrist,False,GaussianNB,93797449,0.00212001800537,0.863247863248,0.859742982161
smartphoneatwrist,False,GaussianNB,81918009,0.00193500518799,0.863247863248,0.859742982161
smartphoneatwrist,False,GaussianNB,61132739,0.001877784729,0.863247863248,0.859742982161
smartphoneatwrist,False,GaussianNB,37701167,0.00191187858582,0.863247863248,0.859742982161
smartphoneatwrist,False,GaussianNB,78112324,0.00186204910278,0.863247863248,0.859742982161
smartphoneatwrist,False,GaussianNB,25567961,0.00186395645142,0.863247863248,0.859742982161
smartphoneatwrist,False,GaussianNB,22644213,0.00193691253662,0.863247863248,0.859742982161
smartphoneatwrist,False,GaussianNB,74540349,0.00196695327759,0.863247863248,0.859742982161
smartphoneatwrist,False,GaussianNB,98054267,0.00187397003174,0.863247863248,0.859742982161
smartphoneatwrist,False,GaussianNB,71167868,0.00185799598694,0.863247863248,0.859742982161
smartphoneatwrist,False,GaussianNB,16252189,0.00186610221863,0.863247863248,0.859742982161
smartphoneatwrist,False,GaussianNB,1813579,0.00184988975525,0.863247863248,0.859742982161
smartphoneatwrist,False,GaussianNB,39363446,0.00202202796936,0.863247863248,0.859742982161
smartphoneatwrist,False,GaussianNB,855513,0.00185990333557,0.863247863248,0.859742982161
smartphoneatwrist,False,GaussianNB,74041245,0.00185585021973,0.863247863248,0.859742982161
smartphoneatwrist,False,GaussianNB,22950172,0.00186610221863,0.863247863248,0.859742982161
smartphoneatwrist,False,GaussianNB,18426920,0.00190901756287,0.863247863248,0.859742982161
smartphoneatwrist,False,GaussianNB,34295891,0.00186109542847,0.863247863248,0.859742982161
smartphoneatwrist,False,GaussianNB,86828940,0.00190210342407,0.863247863248,0.859742982161
smartphoneatwrist,False,GaussianNB,62062274,0.0019428730011,0.863247863248,0.859742982161
smartphoneatwrist,False,KNeighborsClassifier,93797449,0.0100769996643,0.559829059829,0.549113814155
smartphoneatwrist,False,KNeighborsClassifier,81918009,0.00964093208313,0.559829059829,0.549113814155
smartphoneatwrist,False,KNeighborsClassifier,61132739,0.00986886024475,0.559829059829,0.549113814155
smartphoneatwrist,False,KNeighborsClassifier,37701167,0.00965094566345,0.559829059829,0.549113814155
smartphoneatwrist,False,KNeighborsClassifier,78112324,0.00960111618042,0.559829059829,0.549113814155
smartphoneatwrist,False,KNeighborsClassifier,25567961,0.00981998443604,0.559829059829,0.549113814155
smartphoneatwrist,False,KNeighborsClassifier,22644213,0.00968885421753,0.559829059829,0.549113814155
smartphoneatwrist,False,KNeighborsClassifier,74540349,0.00964593887329,0.559829059829,0.549113814155
smartphoneatwrist,False,KNeighborsClassifier,98054267,0.00990319252014,0.559829059829,0.549113814155
smartphoneatwrist,False,KNeighborsClassifier,71167868,0.00974202156067,0.559829059829,0.549113814155
smartphoneatwrist,False,KNeighborsClassifier,16252189,0.00959420204163,0.559829059829,0.549113814155
smartphoneatwrist,False,KNeighborsClassifier,1813579,0.00999999046326,0.559829059829,0.549113814155
smartphoneatwrist,False,KNeighborsClassifier,39363446,0.00974798202515,0.559829059829,0.549113814155
smartphoneatwrist,False,KNeighborsClassifier,855513,0.00958609580994,0.559829059829,0.549113814155
smartphoneatwrist,False,KNeighborsClassifier,74041245,0.00985908508301,0.559829059829,0.549113814155
smartphoneatwrist,False,KNeighborsClassifier,22950172,0.00974178314209,0.559829059829,0.549113814155
smartphoneatwrist,False,KNeighborsClassifier,18426920,0.00966906547546,0.559829059829,0.549113814155
smartphoneatwrist,False,KNeighborsClassifier,34295891,0.00984382629395,0.559829059829,0.549113814155
smartphoneatwrist,False,KNeighborsClassifier,86828940,0.00969791412354,0.559829059829,0.549113814155
smartphoneatwrist,False,KNeighborsClassifier,62062274,0.00960302352905,0.559829059829,0.549113814155
smartphoneatwrist,False,MLPClassifier,93797449,0.511844873428,0.598290598291,0.597107328431
smartphoneatwrist,False,MLPClassifier,81918009,0.459139823914,0.696581196581,0.676699142147
smartphoneatwrist,False,MLPClassifier,61132739,1.15099096298,0.632478632479,0.607547973186
smartphoneatwrist,False,MLPClassifier,37701167,1.47694897652,0.675213675214,0.658010876175
smartphoneatwrist,False,MLPClassifier,78112324,0.593907117844,0.649572649573,0.641017124477
smartphoneatwrist,False,MLPClassifier,25567961,0.588515996933,0.65811965812,0.656690524254
smartphoneatwrist,False,MLPClassifier,22644213,0.836263895035,0.606837606838,0.591891205931
smartphoneatwrist,False,MLPClassifier,74540349,0.894578933716,0.628205128205,0.606207544896
smartphoneatwrist,False,MLPClassifier,98054267,0.638910055161,0.645299145299,0.634336090253
smartphoneatwrist,False,MLPClassifier,71167868,0.649302005768,0.632478632479,0.619240133157
smartphoneatwrist,False,MLPClassifier,16252189,0.814287900925,0.649572649573,0.643139744121
smartphoneatwrist,False,MLPClassifier,1813579,1.4727628231,0.606837606838,0.594720101873
smartphoneatwrist,False,MLPClassifier,39363446,0.698500871658,0.65811965812,0.64538827174
smartphoneatwrist,False,MLPClassifier,855513,0.560143947601,0.653846153846,0.63076614528
smartphoneatwrist,False,MLPClassifier,74041245,0.524467229843,0.611111111111,0.57563897121
smartphoneatwrist,False,MLPClassifier,22950172,0.74643778801,0.615384615385,0.595008983898
smartphoneatwrist,False,MLPClassifier,18426920,0.888498067856,0.611111111111,0.608828514264
smartphoneatwrist,False,MLPClassifier,34295891,0.575874090195,0.675213675214,0.66230728246
smartphoneatwrist,False,MLPClassifier,86828940,0.641492843628,0.623931623932,0.613531896278
smartphoneatwrist,False,MLPClassifier,62062274,0.992608070374,0.615384615385,0.608356428226
smartphoneatpocket,False,LogisticRegression,93797449,0.463183879852,0.559829059829,0.532399104146
smartphoneatpocket,False,LogisticRegression,81918009,0.432159900665,0.559829059829,0.532399104146
smartphoneatpocket,False,LogisticRegression,61132739,0.433273792267,0.559829059829,0.532399104146
smartphoneatpocket,False,LogisticRegression,37701167,0.432369947433,0.559829059829,0.532399104146
smartphoneatpocket,False,LogisticRegression,78112324,0.43160700798,0.559829059829,0.532399104146
smartphoneatpocket,False,LogisticRegression,25567961,0.435672998428,0.559829059829,0.532399104146
smartphoneatpocket,False,LogisticRegression,22644213,0.43673491478,0.559829059829,0.532399104146
smartphoneatpocket,False,LogisticRegression,74540349,0.436383008957,0.559829059829,0.532399104146
smartphoneatpocket,False,LogisticRegression,98054267,0.437469959259,0.559829059829,0.532399104146
smartphoneatpocket,False,LogisticRegression,71167868,0.434439897537,0.559829059829,0.532399104146
smartphoneatpocket,False,LogisticRegression,16252189,0.433981180191,0.559829059829,0.532399104146
smartphoneatpocket,False,LogisticRegression,1813579,0.431425094604,0.559829059829,0.532399104146
smartphoneatpocket,False,LogisticRegression,39363446,0.440417051315,0.559829059829,0.532399104146
smartphoneatpocket,False,LogisticRegression,855513,0.43198800087,0.559829059829,0.532399104146
smartphoneatpocket,False,LogisticRegression,74041245,0.432251930237,0.559829059829,0.532399104146
smartphoneatpocket,False,LogisticRegression,22950172,0.432827949524,0.559829059829,0.532399104146
smartphoneatpocket,False,LogisticRegression,18426920,0.432685136795,0.559829059829,0.532399104146
smartphoneatpocket,False,LogisticRegression,34295891,0.431365013123,0.559829059829,0.532399104146
smartphoneatpocket,False,LogisticRegression,86828940,0.433960914612,0.559829059829,0.532399104146
smartphoneatpocket,False,LogisticRegression,62062274,0.432256937027,0.559829059829,0.532399104146
smartphoneatpocket,False,RandomForestClassifier,93797449,0.0791299343109,0.679487179487,0.654113855425
smartphoneatpocket,False,RandomForestClassifier,81918009,0.07865691185,0.696581196581,0.65945405991
smartphoneatpocket,False,RandomForestClassifier,61132739,0.0793809890747,0.717948717949,0.697614854605
smartphoneatpocket,False,RandomForestClassifier,37701167,0.0781769752502,0.688034188034,0.667334929355
smartphoneatpocket,False,RandomForestClassifier,78112324,0.0805659294128,0.692307692308,0.674206960354
smartphoneatpocket,False,RandomForestClassifier,25567961,0.080482006073,0.649572649573,0.614740075283
smartphoneatpocket,False,RandomForestClassifier,22644213,0.0783410072327,0.688034188034,0.656756323001
smartphoneatpocket,False,RandomForestClassifier,74540349,0.0792841911316,0.662393162393,0.642830811679
smartphoneatpocket,False,RandomForestClassifier,98054267,0.0796329975128,0.662393162393,0.624494352992
smartphoneatpocket,False,RandomForestClassifier,71167868,0.079498052597,0.683760683761,0.651052551053
smartphoneatpocket,False,RandomForestClassifier,16252189,0.0793318748474,0.65811965812,0.624126108353
smartphoneatpocket,False,RandomForestClassifier,1813579,0.0790231227875,0.67094017094,0.629415495655
smartphoneatpocket,False,RandomForestClassifier,39363446,0.0799450874329,0.692307692308,0.663527624901
smartphoneatpocket,False,RandomForestClassifier,855513,0.0795879364014,0.649572649573,0.617886889197
smartphoneatpocket,False,RandomForestClassifier,74041245,0.0790998935699,0.679487179487,0.652981315167
smartphoneatpocket,False,RandomForestClassifier,22950172,0.0811159610748,0.662393162393,0.627925604291
smartphoneatpocket,False,RandomForestClassifier,18426920,0.0807330608368,0.679487179487,0.648308689734
smartphoneatpocket,False,RandomForestClassifier,34295891,0.0802371501923,0.705128205128,0.675902482583
smartphoneatpocket,False,RandomForestClassifier,86828940,0.0792770385742,0.696581196581,0.665016453073
smartphoneatpocket,False,RandomForestClassifier,62062274,0.0788471698761,0.688034188034,0.659854466751
smartphoneatpocket,False,ExtraTreesClassifier,93797449,0.051854133606,0.675213675214,0.651224029007
smartphoneatpocket,False,ExtraTreesClassifier,81918009,0.0524201393127,0.67094017094,0.63880928725
smartphoneatpocket,False,ExtraTreesClassifier,61132739,0.051903963089,0.675213675214,0.641733676647
smartphoneatpocket,False,ExtraTreesClassifier,37701167,0.0508079528809,0.705128205128,0.687905259168
smartphoneatpocket,False,ExtraTreesClassifier,78112324,0.0514051914215,0.688034188034,0.6656891488
smartphoneatpocket,False,ExtraTreesClassifier,25567961,0.0510790348053,0.679487179487,0.653830294029
smartphoneatpocket,False,ExtraTreesClassifier,22644213,0.0508830547333,0.709401709402,0.674822593715
smartphoneatpocket,False,ExtraTreesClassifier,74540349,0.0513789653778,0.700854700855,0.672162947705
smartphoneatpocket,False,ExtraTreesClassifier,98054267,0.0505330562592,0.709401709402,0.693163841912
smartphoneatpocket,False,ExtraTreesClassifier,71167868,0.0503561496735,0.666666666667,0.637523318317
smartphoneatpocket,False,ExtraTreesClassifier,16252189,0.0510189533234,0.700854700855,0.674863266025
smartphoneatpocket,False,ExtraTreesClassifier,1813579,0.0521719455719,0.67094017094,0.640270134292
smartphoneatpocket,False,ExtraTreesClassifier,39363446,0.0509459972382,0.692307692308,0.676755613749
smartphoneatpocket,False,ExtraTreesClassifier,855513,0.0515699386597,0.696581196581,0.670843776107
smartphoneatpocket,False,ExtraTreesClassifier,74041245,0.0511820316315,0.662393162393,0.633972347635
smartphoneatpocket,False,ExtraTreesClassifier,22950172,0.0510408878326,0.726495726496,0.709141902861
smartphoneatpocket,False,ExtraTreesClassifier,18426920,0.0512609481812,0.696581196581,0.667625985273
smartphoneatpocket,False,ExtraTreesClassifier,34295891,0.0511620044708,0.65811965812,0.629581681755
smartphoneatpocket,False,ExtraTreesClassifier,86828940,0.0512111186981,0.700854700855,0.677468793919
smartphoneatpocket,False,ExtraTreesClassifier,62062274,0.051481962204,0.700854700855,0.684010932857
smartphoneatpocket,False,GaussianNB,93797449,0.00223302841187,0.623931623932,0.60095097629
smartphoneatpocket,False,GaussianNB,81918009,0.00200200080872,0.623931623932,0.60095097629
smartphoneatpocket,False,GaussianNB,61132739,0.00203704833984,0.623931623932,0.60095097629
smartphoneatpocket,False,GaussianNB,37701167,0.00201606750488,0.623931623932,0.60095097629
smartphoneatpocket,False,GaussianNB,78112324,0.00199794769287,0.623931623932,0.60095097629
smartphoneatpocket,False,GaussianNB,25567961,0.00199604034424,0.623931623932,0.60095097629
smartphoneatpocket,False,GaussianNB,22644213,0.00199604034424,0.623931623932,0.60095097629
smartphoneatpocket,False,GaussianNB,74540349,0.00199389457703,0.623931623932,0.60095097629
smartphoneatpocket,False,GaussianNB,98054267,0.00200414657593,0.623931623932,0.60095097629
smartphoneatpocket,False,GaussianNB,71167868,0.00203919410706,0.623931623932,0.60095097629
smartphoneatpocket,False,GaussianNB,16252189,0.00200486183167,0.623931623932,0.60095097629
smartphoneatpocket,False,GaussianNB,1813579,0.00198602676392,0.623931623932,0.60095097629
smartphoneatpocket,False,GaussianNB,39363446,0.00200819969177,0.623931623932,0.60095097629
smartphoneatpocket,False,GaussianNB,855513,0.00199198722839,0.623931623932,0.60095097629
smartphoneatpocket,False,GaussianNB,74041245,0.00204801559448,0.623931623932,0.60095097629
smartphoneatpocket,False,GaussianNB,22950172,0.00204801559448,0.623931623932,0.60095097629
smartphoneatpocket,False,GaussianNB,18426920,0.00205302238464,0.623931623932,0.60095097629
smartphoneatpocket,False,GaussianNB,34295891,0.00199413299561,0.623931623932,0.60095097629
smartphoneatpocket,False,GaussianNB,86828940,0.00199699401855,0.623931623932,0.60095097629
smartphoneatpocket,False,GaussianNB,62062274,0.00200200080872,0.623931623932,0.60095097629
smartphoneatpocket,False,KNeighborsClassifier,93797449,0.010598897934,0.448717948718,0.407325692964
smartphoneatpocket,False,KNeighborsClassifier,81918009,0.01038813591,0.448717948718,0.407325692964
smartphoneatpocket,False,KNeighborsClassifier,61132739,0.0105171203613,0.448717948718,0.407325692964
smartphoneatpocket,False,KNeighborsClassifier,37701167,0.0104041099548,0.448717948718,0.407325692964
smartphoneatpocket,False,KNeighborsClassifier,78112324,0.0103149414062,0.448717948718,0.407325692964
smartphoneatpocket,False,KNeighborsClassifier,25567961,0.0106248855591,0.448717948718,0.407325692964
smartphoneatpocket,False,KNeighborsClassifier,22644213,0.0108149051666,0.448717948718,0.407325692964
smartphoneatpocket,False,KNeighborsClassifier,74540349,0.0103969573975,0.448717948718,0.407325692964
smartphoneatpocket,False,KNeighborsClassifier,98054267,0.0105650424957,0.448717948718,0.407325692964
smartphoneatpocket,False,KNeighborsClassifier,71167868,0.0103459358215,0.448717948718,0.407325692964
smartphoneatpocket,False,KNeighborsClassifier,16252189,0.0104348659515,0.448717948718,0.407325692964
smartphoneatpocket,False,KNeighborsClassifier,1813579,0.0104670524597,0.448717948718,0.407325692964
smartphoneatpocket,False,KNeighborsClassifier,39363446,0.0103001594543,0.448717948718,0.407325692964
smartphoneatpocket,False,KNeighborsClassifier,855513,0.0105998516083,0.448717948718,0.407325692964
smartphoneatpocket,False,KNeighborsClassifier,74041245,0.0103149414062,0.448717948718,0.407325692964
smartphoneatpocket,False,KNeighborsClassifier,22950172,0.0102250576019,0.448717948718,0.407325692964
smartphoneatpocket,False,KNeighborsClassifier,18426920,0.0104911327362,0.448717948718,0.407325692964
smartphoneatpocket,False,KNeighborsClassifier,34295891,0.0102889537811,0.448717948718,0.407325692964
smartphoneatpocket,False,KNeighborsClassifier,86828940,0.0101799964905,0.448717948718,0.407325692964
smartphoneatpocket,False,KNeighborsClassifier,62062274,0.0104100704193,0.448717948718,0.407325692964
smartphoneatpocket,False,MLPClassifier,93797449,0.440385103226,0.487179487179,0.478569909237
smartphoneatpocket,False,MLPClassifier,81918009,0.522680044174,0.508547008547,0.47674305744
smartphoneatpocket,False,MLPClassifier,61132739,0.393276929855,0.461538461538,0.421454287445
smartphoneatpocket,False,MLPClassifier,37701167,0.601395130157,0.478632478632,0.46108464273
smartphoneatpocket,False,MLPClassifier,78112324,0.398875951767,0.465811965812,0.425499059246
smartphoneatpocket,False,MLPClassifier,25567961,0.421835899353,0.534188034188,0.511225440078
smartphoneatpocket,False,MLPClassifier,22644213,0.480234146118,0.461538461538,0.441934486807
